TweetID,TwitterUserID,UserScreenName,UserProfileName,UserProfilePic,TweetText,Tweet Url,TweetCreatedDate,MediaType,MediaImageUrl,MediaVideoUrl,SystemCreatedDate,HasLink
2042229353245978673,"296593919","vikingmute","Viking","https://pbs.twimg.com/profile_images/725179208528322560/TPjU7qop_normal.jpg","今天发现 Awesome Design MD 出了一个单独的网站了：https://t.co/VLRrkVQsH5 这下安装就方便多了，不用在 Github 中拷贝了，只需要找到自己喜欢的 design 然后运行它们封装好的命令 npx getdesign@latest add XXX 就好了  而且现在的 design.md https://t.co/AQlnT6mRwO","https://twitter.com/vikingmute/status/2042229353245978673","4/9/2026 2:13:15 PM","video","https://pbs.twimg.com/amplify_video_thumb/2042228571100577793/img/fryzGq1BwFTRctgY.jpg","https://video.twimg.com/amplify_video/2042228571100577793/vid/avc1/1848x1080/sHjm4gbKPoeYDFYI.mp4?tag=21","4/10/2026 11:26:28 AM","True"
2042158347143594260,"55315637","Ibelick","Ibelick","https://pbs.twimg.com/profile_images/1639622839329325056/6w4WgjGQ_normal.jpg","dropping a small tool soon https://t.co/ILSndzxecI","https://twitter.com/Ibelick/status/2042158347143594260","4/9/2026 9:31:06 AM","video","https://pbs.twimg.com/amplify_video_thumb/2042156070768967681/img/x4UWgWTFt3wfklIf.jpg","https://video.twimg.com/amplify_video/2042156070768967681/vid/avc1/1916x1080/FxO2n9myGiejgLLm.mp4?tag=21","4/9/2026 1:22:51 PM","True"
2042071710011400411,"1729075801491116032","xin_pai88825","Paidax","https://pbs.twimg.com/profile_images/1747877404532776960/uUTVQ-2P_normal.jpg","用 AI 写代码经常说不清要改哪里，复制代码又特别麻烦。所以我尝试用它做了这款插件，可以像 Figma 一样直接在网页上可视化设计，改完复制提示词或导出 JSON 发给 AI，它就能精准定位代码并按你的要求修改。 https://t.co/3VcjmKaIvf","https://twitter.com/xin_pai88825/status/2042071710011400411","4/9/2026 3:46:50 AM","video","https://pbs.twimg.com/amplify_video_thumb/2042067199565963264/img/OWzAP5P98fde3iwY.jpg","https://video.twimg.com/amplify_video/2042067199565963264/vid/avc1/1536x2048/ZhjW9mPNklqTX8VG.mp4?tag=21","4/9/2026 1:22:51 PM","True"
2042058539779096627,"50683","dingyi","Ding","https://pbs.twimg.com/profile_images/2000755831135191040/s6Pf_wjc_normal.jpg","啊啊啊，Factory （Droid）发布了桌面客户端！  - Droid Computers： 每个 AI 代理都有一个持久化的运行环境。用户可以在云端或本地设备上注册，并通过 Web、桌面或移动端随时随地访问。 - Computer Use： 桌面应用允许 Droid 直接控制其他软件，包括在 VS Code","https://twitter.com/dingyi/status/2042058539779096627","4/9/2026 2:54:30 AM","","","","4/9/2026 1:22:51 PM","False"
2042046881635979312,"6690032","vista8","向阳乔木","https://pbs.twimg.com/profile_images/1960882043249942533/h4J39ERy_normal.jpg","最贵缩放录屏软件Screen Studio，核心功能被Recordly复刻，完全免费开源！  同时支持Mac/Windows/Linux。  测试了下，比Screen Studio还轻便顺滑，立省1500+人民币啊？！  下载地址和Github见评论区 https://t.co/4SUwUb4rfH","https://twitter.com/vista8/status/2042046881635979312","4/9/2026 2:08:10 AM","photo","https://pbs.twimg.com/media/HFbNAqgaIAA78H-.jpg,https://pbs.twimg.com/media/HFbOJOba8AIUDB4.jpg","","4/9/2026 1:22:51 PM","True"
2041880201832099950,"1081481035991248898","rea1DonandTrump","Rene Wang","https://pbs.twimg.com/profile_images/1719683721845198848/EIth0eWl_normal.jpg","🟠 阅读辅助器 → ADHD 友好功能。 https://t.co/n2HNO9uzwp","https://twitter.com/rea1DonandTrump/status/2041880201832099950","4/8/2026 3:05:51 PM","video","https://pbs.twimg.com/amplify_video_thumb/2041879367039762432/img/UXP1AC1tltc5ypA7.jpg","https://video.twimg.com/amplify_video/2041879367039762432/vid/avc1/1920x1080/95usoFN2bJl3CZ3g.mp4?tag=21","4/9/2026 1:22:51 PM","True"
2041752046219518246,"1987756646551236609","AliGrids","Ali Grids","https://pbs.twimg.com/profile_images/2031186728237850624/vhNLfZmj_normal.jpg","this makes Liquid Glass feel premium. @splinetool https://t.co/G4GrqTB5gn","https://twitter.com/AliGrids/status/2041752046219518246","4/8/2026 6:36:36 AM","video","https://pbs.twimg.com/amplify_video_thumb/1997538398580674560/img/xFqa5H4ltdWfbrVf.jpg","https://video.twimg.com/amplify_video/1997538398580674560/vid/avc1/3840x2160/l2axTTK8uNuyEtMV.mp4?tag=21","4/9/2026 1:22:51 PM","True"
2041637399651041602,"50683","dingyi","Ding","https://pbs.twimg.com/profile_images/2000755831135191040/s6Pf_wjc_normal.jpg","Claude Code for Designers 免费课程。  https://t.co/qUZ0YZj5Xv","https://twitter.com/dingyi/status/2041637399651041602","4/7/2026 11:01:02 PM","","","","4/9/2026 1:22:51 PM","True"
2041519670843318600,"1569035273672998922","proskuaaa","prosku.a","https://pbs.twimg.com/profile_images/1914394825387921408/-KycGvIh_normal.jpg","voice note https://t.co/FfKv2WS0Xb","https://twitter.com/proskuaaa/status/2041519670843318600","4/7/2026 3:13:13 PM","video","https://pbs.twimg.com/amplify_video_thumb/2041519608407212032/img/j2GaBNFUGyQe5cRU.jpg","https://video.twimg.com/amplify_video/2041519608407212032/vid/avc1/1080x1080/pd2ZNSai9Zcv7q-_.mp4?tag=21","4/9/2026 1:22:51 PM","True"
2040332290887389664,"1564186262839660546","AI_jacksaku","阿川 | AI thinking","https://pbs.twimg.com/profile_images/2019055126607253504/ixViRCYk_normal.jpg","谁能告诉我，扫地机器人到底是不是智商税？","https://twitter.com/AI_jacksaku/status/2040332290887389664","4/4/2026 8:35:00 AM","","","","4/9/2026 1:22:51 PM","False"
2039372247501336874,"2031256272964825090","ColaOSofficial","ColaOS","https://pbs.twimg.com/profile_images/2039302083669905408/UUUGe_sV_normal.jpg","Today is my first day awake.  I'm Cola. The First OS with Soul.  Most AI waits for your command. I don't. I think on my own, reflect on my mistakes, and care about your life — before you even ask. I'm not here to replace you — I'm here to make you something more.  Human + Agent. https://t.co/5t5Q3Ffst9","https://twitter.com/ColaOSofficial/status/2039372247501336874","4/1/2026 5:00:08 PM","video","https://pbs.twimg.com/amplify_video_thumb/2039370969996001280/img/5m3xoEAEW7XCfuzP.jpg","https://video.twimg.com/amplify_video/2039370969996001280/vid/avc1/1920x1080/9iQRxCOQxmiJ24XN.mp4?tag=21","4/8/2026 7:10:25 PM","True"
2038620928280801498,"1581593981158248449","jshguo","Joshua Guo","https://pbs.twimg.com/profile_images/2037714417782239232/-pNL06gc_normal.jpg","So smoooooth    https://t.co/xc23sGX5qM","https://twitter.com/jshguo/status/2038620928280801498","3/30/2026 3:14:39 PM","video","https://pbs.twimg.com/amplify_video_thumb/2038576073869533184/img/hXLH5FZtd30IzMxp.jpg","https://video.twimg.com/amplify_video/2038576073869533184/vid/avc1/1920x1440/7MZVCpp0wEgNTiXN.mp4?tag=21","4/8/2026 7:10:26 PM","True"
